Power status;Alerts status;Meters status;Accounting status;In Contract;Connection type;Company;Printer;Printer's address;Manufacturer;Model;Serial;Site;Department;Contact;Asset number;Location;Days without meters;PAT;Last meter
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Bloco E - PESCA;10.48.3.50;Kyocera;ECOSYS MA5500ifx;WDS3X14397;Agricultura São José;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Bloco I - SEGP (color);10.48.2.45;Kyocera;ECOSYS MA3500cix;H7Q4200397;Agricultura São José;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Bloco I - SEGP ;10.48.2.18;Kyocera;ECOSYS MA5500ifx;WDS3809357;Agricultura São José;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Bloco L - PROTOCOLO;10.48.3.43;Kyocera;ECOSYS MA5500ifx;WDS3809365;Agricultura São José;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Bloco J - SIPOA;10.48.3.139;Kyocera;ECOSYS MA5500ifx;WDS3X14403;Agricultura São José;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Bloco T - SLAV;10.48.3.45;Kyocera;ECOSYS MA5500ifx;WDS3X14401;Agricultura São José;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Bloco R - DDR;10.48.2.87;Kyocera;ECOSYS MA5500ifx;WDS3809363;Agricultura São José;;;;;0;;09/09/2025
Off;OrangeEvent;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Bloco U - MANUTENÇÃO;10.48.2.57;Kyocera;ECOSYS MA5500ifx;WDS3809354;Agricultura São José;;;;;5;;04/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Bloco J - SISA;10.48.3.143;Kyocera;ECOSYS MA5500ifx;WDS3X14395;Agricultura São José;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Kyocera ECOSYS MA5500ifx;10.128.134.14;Kyocera;ECOSYS MA5500ifx;WDS3X14396;Agricultura Florianopolis;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Concordia;10.49.14.254;Kyocera;ECOSYS MA5500ifx;WDS3X14402;Agricultura Concórdia;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;ADM;192.168.1.115;Kyocera;ECOSYS MA5500ifx;WDS3X13200;Agricultura Itajaí;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Kyocera ECOSYS MA5500ifx;192.168.1.197;Kyocera;ECOSYS MA5500ifx;WDS3X13157;Agricultura Itajaí;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Kyocera ECOSYS MA5500ifx;192.168.1.48;Kyocera;ECOSYS MA5500ifx;WDS3X13205;Agricultura Itajaí;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Kyocera ECOSYS MA5500ifx;192.168.1.199;Kyocera;ECOSYS MA5500ifx;WDS3X13161;Agricultura Itajaí;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Kyocera ECOSYS MA5500ifx;192.168.1.192;Kyocera;ECOSYS MA5500ifx;WDS3X13204;Agricultura Itajaí;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Kyocera ECOSYS MA5500ifx;10.1.1.179;Kyocera;ECOSYS MA5500ifx;WDS3X13149;Agricultura Garuva;;;;;0;;09/09/2025
Unknown;Incompatible;NoCountersRecently;NoBillingData;False;Local;SUP_FED_AGRICULTURA_PECUARIA_SC;Kyocera ECOSYS MA5500ifx;ICASA00482;Kyocera;ECOSYS MA5500ifx;WDS3X13156;Agricultura Garuva;;;;;7;;02/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Bloco G - TRANSPORTE;10.48.2.86;Kyocera;ECOSYS MA5500ifx;WDS3X14394;Agricultura São José;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Videira SC;10.49.12.50;Kyocera;ECOSYS MA5500ifx;WDS3809537;Agricultura Videira;;;;;3;;06/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Bloco I - INMET;10.48.2.72;Kyocera;ECOSYS MA5500ifx;WDS3809358;Agricultura São José;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersData;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;Epson DS-790WN;10.1.1.174;Epson;DS-790WN;X9ZC002779;Default site;;;;;-;;-
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;ADM;192.168.1.35;Kyocera;ECOSYS MA5500ifx;WDS3X13199;Agricultura Imbituba;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;km0f2ac;192.168.1.89;Kyocera;ECOSYS MA3500cix;H7Q4200393;Default site;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SUP_FED_AGRICULTURA_PECUARIA_SC;KM072FD2;192.168.1.4;Kyocera;ECOSYS MA5500ifx;WDS3809362;Default site;;;;;1;;08/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;False;Network;SETESC_MS;Brother MFC-L6902DW;10.30.6.126;Brother;MFC-L6902DW;U64210C2N828132;Default site;;;;;4;;05/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;SETESC_MS;Kyocera ECOSYS M6230cidn;10.30.6.138;Kyocera;ECOSYS M6230cidn;REZ2801322;Default site;;;;;4;;05/09/2025
Off;OrangeEvent;CountersEnabled;NoBillingData;False;Network;SETESC_MS;Kyocera ECOSYS M6230cidn;10.30.6.140;Kyocera;ECOSYS M6230cidn;REZ2801323;Default site;;;;;5;;04/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;SETESC_MS;Epson L5590;10.30.6.87;Epson;L5590;XBBW037918;Default site;;;;;119;;13/05/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;SEC_MS;Subsecretarias-SEC;10.11.10.21;Brother;MFC-L6902DW;U64210C2N828091;Default site;;;;;70;;01/07/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;SEC_MS;Superintendências-SEC;10.11.10.22;Brother;MFC-L6902DW;U64210C2N828133;Default site;;;;;70;;01/07/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;SEC_MS;Gabinete-Comunicação-SEC;10.11.10.20;Konica Minolta;bizhub C226;A90H011000038;Default site;;;;;123;;09/05/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;IFCE_ITAPIPOCA;Kyocera TASKalfa 2554ci;10.30.16.124;Kyocera;TASKalfa 2554ci;H5T3Y00280;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;IFCE_ITAPIPOCA;Kyocera ECOSYS MA3500cix;10.30.16.125;Kyocera;ECOSYS MA3500cix;H7Q4400567;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;IFCE_ITAPIPOCA;Kyocera ECOSYS MA5500ifx;10.30.16.126;Kyocera;ECOSYS MA5500ifx;WDS3X14184;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;IFCE_ITAPIPOCA;Kyocera ECOSYS MA5500ifx;10.30.16.127;Kyocera;ECOSYS MA5500ifx;WDS3X14115;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;IFCE_ITAPIPOCA;Kyocera ECOSYS MA5500ifx;10.30.16.128;Kyocera;ECOSYS MA5500ifx;WDS3X14181;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;CONS_REG_EDUCACAO_FISICA_SC;Kyocera ECOSYS M2040dn;192.168.1.114;Kyocera;ECOSYS M2040dn;VR92X06724;Default site;;;;;84;;17/06/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;CONS_REG_EDUCACAO_FISICA_SC;Kyocera ECOSYS M2040dn;192.168.1.67;Kyocera;ECOSYS M2040dn;VR93414647;Default site;;;;;90;;11/06/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;CONS_REG_EDUCACAO_FISICA_SC;Epson WF-C5890;192.168.1.70;Epson;WF-C5890;XBJZ021958;Default site;;;;;0;;09/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;False;Network;CONSELHO_REGIONAL_NUTRICAO_DF;IM-06;10.1.1.6;Brother;DCP-L5662DN;U67028B4N217918;Default site;;;;;0;;09/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;False;Network;CONSELHO_REGIONAL_NUTRICAO_DF;IM-08;10.1.1.8;Brother;DCP-L5662DN;U67028B4N218043;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;BillingEnabled;False;Network;IFRN_CAMPUS_NATAL_ZONA_NORTE_RN;Epson WF-M5899;192.168.103.43;Epson;WF-M5899;XC75010197;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;BillingEnabled;False;Network;IFRN_CAMPUS_NATAL_ZONA_NORTE_RN;Epson WF-C5890;192.168.103.41;Epson;WF-C5890;XBJZ021960;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;BillingEnabled;False;Network;IFRN_CAMPUS_NATAL_ZONA_NORTE_RN;Epson WF-M5899;192.168.103.42;Epson;WF-M5899;XC75010127;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingRecently;False;Network;IFRN_CAMPUS_NATAL_ZONA_NORTE_RN;Kyocera TASKalfa 2554ci;192.168.103.40;Kyocera;TASKalfa 2554ci;H5T3Y00276;Default site;;;;;14;;26/08/2025
On;NoEvents;CountersEnabled;BillingEnabled;False;Network;IFRN_CAMPUS_NATAL_ZONA_NORTE_RN;Epson WF-M5899;192.168.103.46;Epson;WF-M5899;XC75010179;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;BillingEnabled;False;Network;IFRN_CAMPUS_NATAL_ZONA_NORTE_RN;Epson WF-M5899;192.168.103.47;Epson;WF-M5899;XC75010218;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;BillingEnabled;False;Network;IFRN_CAMPUS_NATAL_ZONA_NORTE_RN;Epson WF-M5899;192.168.103.44;Epson;WF-M5899;XC75010111;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;BillingEnabled;False;Network;IFRN_CAMPUS_NATAL_ZONA_NORTE_RN;Epson WF-M5899;192.168.103.45;Epson;WF-M5899;XC75010177;Default site;;;;;0;;09/09/2025
On;OrangeEvent;CountersEnabled;BillingEnabled;False;Network;IFRN_CAMPUS_NATAL_ZONA_NORTE_RN;Kyocera ECOSYS MA5500ifx;192.168.103.48;Kyocera;ECOSYS MA5500ifx;WDS3Y17622;Default site;;;;;0;;09/09/2025
On;RedEvent;CountersEnabled;BillingEnabled;False;Network;IFRN_CAMPUS_NATAL_ZONA_NORTE_RN;Kyocera ECOSYS MA5500ifx;192.168.103.49;Kyocera;ECOSYS MA5500ifx;WDS3809711;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.11;Kyocera;ECOSYS MA5500ifx;WDS3X14032;Default site;;;;;0;;09/09/2025
On;OrangeEvent;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.27;Kyocera;ECOSYS MA5500ifx;WDS4425297;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Epson WF-C5890;10.12.2.24;Epson;WF-C5890;XBJZ021985;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.20;Kyocera;ECOSYS MA5500ifx;WDS3911583;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.18;Kyocera;ECOSYS MA5500ifx;WDS4425013;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.17;Kyocera;ECOSYS MA5500ifx;WDS3X14387;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.23;Kyocera;ECOSYS MA5500ifx;WDS3X14388;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.21;Kyocera;ECOSYS MA5500ifx;WDS3X14078;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.16;Kyocera;ECOSYS MA5500ifx;WDS3X14087;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.13;Kyocera;ECOSYS MA5500ifx;WDS4425015;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.22;Kyocera;ECOSYS MA5500ifx;WDS3X14111;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.25;Kyocera;ECOSYS MA5500ifx;WDS3X14380;Default site;;;;;215;;06/02/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.15;Kyocera;ECOSYS MA5500ifx;WDS3X13929;Default site;;;;;154;;08/04/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.26;Kyocera;ECOSYS MA5500ifx;WDS3X14080;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.28;Kyocera;ECOSYS MA5500ifx;WDS3X13930;Default site;;;;;0;;09/09/2025
On;RedEvent;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Epson WF-C5890;10.12.2.12;Epson;WF-C5890;XBJZ021939;Default site;;;;;4;;05/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Epson WF-C5890;10.12.2.14;Epson;WF-C5890;XBJZ021964;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.19;Kyocera;ECOSYS MA5500ifx;WDS4425282;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.10;Kyocera;ECOSYS MA5500ifx;WDS3X14393;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingRecently;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.29;Kyocera;ECOSYS MA5500ifx;WDS3X13950;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;192.168.1.253;Kyocera;ECOSYS MA5500ifx;WDS3X14076;Unidade Avançada Zé Doca;;;;;1;;08/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.25;Kyocera;ECOSYS MA5500ifx;WDS3Y17423;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;192.168.1.253;Kyocera;ECOSYS MA5500ifx;WDS3X14099;Unidade Avançada de Barra do Corda;;;;;167;;26/03/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;INCRA_MA;Kyocera ECOSYS M3655idn;10.12.2.15;Kyocera;ECOSYS M3655idn;R4P3124518;Default site;;;;;139;;23/04/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;192.168.0.253;Kyocera;ECOSYS MA5500ifx;WDS4X42634;Unidade Avançada Imperatriz;;;;;102;;30/05/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;INCRA_MA;Kyocera ECOSYS MA5500ifx;10.12.2.15;Kyocera;ECOSYS MA5500ifx;WDS4Y47888;Default site;;;;;0;;09/09/2025
On;RedEvent;CountersEnabled;NoBillingData;False;Network;IFCE_JUAZEIRO_DO_NORTE_CE;Administração;10.30.0.10;Kyocera;ECOSYS MA5500ifx;WDS3X14083;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;IFCE_JUAZEIRO_DO_NORTE_CE;Coordenadoria de Almoxarifado;10.30.0.37;Kyocera;ECOSYS MA5500ifx;WDS3X14038;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;IFCE_JUAZEIRO_DO_NORTE_CE;CGP Coordenadoria de Gestão de Pessoas;10.30.0.199;Kyocera;ECOSYS MA5500ifx;WDS3X13918;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;IFCE_JUAZEIRO_DO_NORTE_CE;Departamento de Extensão (DEPEX)	;10.30.3.169;Kyocera;ECOSYS MA5500ifx;WDS3X14294;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;IFCE_JUAZEIRO_DO_NORTE_CE;Comunicação Social;10.30.0.95;Kyocera;ECOSYS MA3500cix;H7Q4400574;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;IFCE_JUAZEIRO_DO_NORTE_CE;Centro de Controle Acadêmico (CCA);10.30.3.167;Kyocera;ECOSYS MA5500ifx;WDS3X14287;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;IFCE_JUAZEIRO_DO_NORTE_CE;Ensino;10.30.3.168;Kyocera;ECOSYS MA5500ifx;WDS3X14036;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;IFCE_JUAZEIRO_DO_NORTE_CE;Comunicação Social TASKAFA;10.30.0.251;Kyocera;TASKalfa 2554ci;H5T3Y00264;Default site;;;;;20;;20/08/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;IFCE_JUAZEIRO_DO_NORTE_CE;Assistência Estudantil;10.30.3.170;Kyocera;ECOSYS MA5500ifx;WDS3X14107;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FACET-320-2;10.6.0.65;Ricoh;M 320F;5851ZC10862;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FAEN-KYOCERA;10.6.0.133;Kyocera;ECOSYS M5526cdw;VE81Z20169;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;Ricoh IM 430;10.6.0.33;Ricoh;IM 430;3352P150843;Default site;;;;;278;;05/12/2024
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FCA-320-2;10.6.0.31;Ricoh;M 320F;5851ZC11116;Default site;;;;;0;;09/09/2025
On;YellowEvent;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FADIR-430-1;10.6.0.102;Ricoh;IM 430;3352P150851;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;Ricoh IM 430;10.6.0.114;Ricoh;IM 430;3352P150845;Default site;;;;;209;;12/02/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FAEN-320-2;10.6.0.134;Ricoh;M 320F;5851ZB10447;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FAEN-430;10.6.0.132;Ricoh;IM 430;3352P150847;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FACET-320-1;10.6.0.64;Ricoh;M 320F;5851ZB10461;Default site;;;;;0;;09/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;Ricoh M 320F;10.6.0.82;Ricoh;M 320F;5851ZC10870;Default site;;;;;0;;09/09/2025
On;RedEvent;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FACE-320;10.6.0.51;Ricoh;M 320F;5851ZC10857;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;Ricoh IM 430;10.6.0.111;Ricoh;IM 430;3352P150848;Default site;;;;;162;;31/03/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FALE-320;10.6.0.21;Ricoh;M 320F;5851ZC11111;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FADIR-320;10.6.0.101;Ricoh;M 320F;5851ZB10338;Default site;;;;;0;;09/09/2025
On;RedEvent;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FAEN-320-1;10.6.0.131;Ricoh;M 320F;5851ZB10510;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;Ricoh IM 430;10.6.0.41;Ricoh;IM 430;3351PB50311;Default site;;;;;133;;29/04/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FCH-320;10.6.0.122;Ricoh;M 320F;5851ZC10867;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;Ricoh M 320F;10.6.0.92;Ricoh;M 320F;5851ZC11112;Default site;;;;;113;;19/05/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FCA-320-1;10.6.0.32;Ricoh;M 320F;5851ZC10871;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;Ricoh IM 430;10.6.0.121;Ricoh;IM 430;3351PB50493;Default site;;;;;235;;17/01/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;EAD-320;10.6.0.11;Ricoh;M 320F;5851ZB10463;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;EAD-430;10.6.0.12;Ricoh;IM 430;3352P150849;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;Ricoh IM 430;10.6.0.61;Ricoh;IM 430;3351PA50103;Default site;;;;;217;;04/02/2025
On;YellowEvent;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FADIR-430;10.6.0.103;Ricoh;IM 430;3351PA50048;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FAED-430;10.6.0.81;Ricoh;IM 430;3352P150850;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;Ricoh IM 430;10.6.0.91;Ricoh;IM 430;3351PA50055;Default site;;;;;280;;03/12/2024
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;Ricoh IM 430;10.6.0.62;Ricoh;IM 430;3352P150852;Default site;;;;;278;;05/12/2024
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FCBA-320-1;10.6.0.93;Ricoh;M 320F;5851ZB10344;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;Ricoh M 320F;10.6.0.72;Ricoh;M 320F;5851ZB10388;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;UNIVERSIDADE_FEDERAL_GRANDE_DOURADOS_MS;FALE-430;10.6.0.22;Ricoh;IM 430;3352P150842;Default site;;;;;0;;09/09/2025
